date,sentiment_geopolitical,oil_relevance_geopolitical,news_count_geopolitical,positive_prob_geopolitical,neutral_prob_geopolitical,negative_prob_geopolitical
2014-01-09,-0.10695010423660278,1.0,1,0.13092945516109467,0.6311910152435303,0.23787955939769745
2014-01-11,0.010377399623394012,2.0,1,0.09407969564199448,0.8222180604934692,0.08370229601860046
2014-01-15,-0.6706362366676331,1.0,1,0.08164262771606445,0.16607853770256042,0.7522788643836975
2014-01-17,0.20798246935009956,2.0,2,0.27963047102093697,0.6487215161323547,0.0716480016708374
2014-01-22,-0.016564042307436466,1.0,2,0.4797538248822093,0.023928319104015827,0.49631786718964577
2014-01-23,-0.1633812109939754,2.0,2,0.2624843642115593,0.3116500750184059,0.4258655752055347
2014-01-28,0.7690954487770796,1.0,1,0.7787230014801025,0.21164947748184204,0.009627552703022957
2014-01-29,0.002738064775864283,2.0,3,0.33297240423659485,0.33679326872030896,0.33023433946073055
2014-01-31,0.09210506454110146,2.0,1,0.1096465215086937,0.8728119730949402,0.01754145696759224
2014-02-01,-0.8635390540584922,2.0,1,0.0152006009593606,0.10605970770120621,0.8787396550178528
2014-02-02,0.02289518713951111,2.0,1,0.0945308580994606,0.8338334560394287,0.0716356709599495
2014-02-04,-0.272008719543616,1.3333333333333333,3,0.16164666724701723,0.4046979993581772,0.4336553867906332
2014-02-05,-0.38079195260070264,2.75,4,0.08202670072205365,0.45515464060008526,0.4628186533227563
2014-02-06,-0.5019145682454109,1.0,1,0.03206496685743332,0.43395552039146423,0.5339795351028442
2014-02-10,0.9082676041871309,2.0,1,0.9242214560508728,0.0598246306180954,0.015953851863741875
2014-02-11,-0.2604891226316492,2.0,3,0.32273596866677207,0.09403896455963452,0.5832250912984213
2014-02-12,-0.6399257611483335,2.0,1,0.025143401697278023,0.30978742241859436,0.6650691628456116
2014-02-13,0.20411866158246994,2.0,2,0.3600466325879097,0.48402540385723114,0.15592797100543976
2014-02-17,-0.5053243227303028,2.0,1,0.045714061707258224,0.40324756503105164,0.551038384437561
2014-02-18,-0.7948025912046432,3.0,1,0.06566984951496124,0.07385770231485367,0.8604724407196045
2014-02-19,-0.8973347097635269,1.0,1,0.020049497485160828,0.06256622821092606,0.9173842072486877
2014-02-20,0.021908219903707504,2.0,1,0.06338877975940704,0.8951306939125061,0.04148055985569954
2014-02-21,0.08561871573328972,1.0,1,0.09636189788579941,0.8928948640823364,0.01074318215250969
2014-02-22,-0.20360812544822693,2.0,1,0.07521083950996399,0.6459702253341675,0.2788189649581909
2014-02-24,0.39115942269563675,2.0,1,0.40681642293930054,0.5775265693664551,0.015657000243663788
2014-02-25,0.32789925392717123,2.3333333333333335,3,0.48853010808428127,0.3508390535910924,0.16063085415711006
2014-02-27,-0.17028036378324032,1.4,5,0.21377756707370282,0.4021644860506058,0.3840579308569431
2014-02-28,-0.09219100303016603,2.0,4,0.3259512633085251,0.2559064645320177,0.4181422663386911
2014-03-01,-0.48285088688135147,2.0,2,0.038271911442279816,0.4406053274869919,0.5211227983236313
2014-03-03,-0.19639074467122555,1.8,5,0.1560466382652521,0.49151596054434776,0.35243738293647764
2014-03-04,-0.3236182775969307,2.0,3,0.08254714962095022,0.5112873874604702,0.4061654272178809
2014-03-05,-0.49600750859826803,1.5,2,0.06034649256616831,0.3832995146512985,0.5563540011644363
2014-03-06,0.3210185393691063,1.6666666666666667,3,0.33853036910295486,0.6439578334490458,0.017511829733848572
2014-03-07,-0.08286001496016979,1.6,5,0.04886968433856964,0.8194005966186524,0.13172969929873943
2014-03-08,-0.9495748309418559,2.0,1,0.012529429979622364,0.025366371497511864,0.9621042609214783
2014-03-11,0.1394345173612237,1.5,2,0.1721294093877077,0.7951756715774536,0.03269489202648401
2014-03-13,0.21182418055832386,1.0,1,0.22411490976810455,0.763594388961792,0.012290729209780693
2014-03-16,0.08552291244268417,2.0,1,0.1457604467868805,0.7940020561218262,0.06023753434419632
2014-03-17,0.20728640258312225,1.5,2,0.48371464759111404,0.23985707573592663,0.2764282450079918
2014-03-18,-0.4605932670334975,1.6666666666666667,3,0.08235731348395348,0.37469208985567093,0.5429505805174509
2014-03-19,-0.964389119297266,1.0,1,0.009595479816198349,0.01641983725130558,0.9739845991134644
2014-03-20,-0.20223030373454093,1.6,5,0.17539187893271446,0.4469859302043915,0.3776221826672554
2014-03-21,-0.33160310455908376,1.6666666666666667,3,0.037377161594728626,0.5936425949136416,0.3689802661538124
2014-03-23,-0.17546432465314865,1.6666666666666667,3,0.1053254206975301,0.613884856303533,0.28078974535067874
2014-03-24,-0.23793994411826133,2.0,5,0.04792823866009712,0.6662035673856735,0.28586818277835846
2014-03-25,-0.011237770318984985,1.0,1,0.13602901995182037,0.716704249382019,0.14726679027080536
2014-03-26,0.00020152796059846878,1.0,2,0.4432026408612728,0.11379622668027878,0.44300111290067434
2014-03-27,-0.3272198266349733,1.75,4,0.09609298873692751,0.480594202876091,0.4233128153719008
2014-03-28,-0.3376773053314537,1.75,4,0.07513804570771754,0.5120466370135546,0.4128153510391712
2014-03-29,-0.30211914516985416,1.5,2,0.07201894745230675,0.5538430064916611,0.3741380926221609
2014-03-30,-0.35206177830696106,2.0,1,0.051209598779678345,0.5455189943313599,0.4032713770866394
2014-03-31,-0.13472647219896317,2.0,3,0.1426846186319987,0.579904263218244,0.2774110908309619
2014-04-01,-0.3044664468616247,1.5,2,0.08525228686630726,0.5250289738178253,0.389718733727932
2014-04-02,-0.540849793702364,2.0,3,0.029510747641324997,0.400128702322642,0.570360541343689
2014-04-03,-0.8508469170580307,1.6666666666666667,3,0.032624353344241776,0.08390441040198009,0.8834712704022726
2014-04-07,-0.907729847356677,2.0,1,0.016828017309308052,0.058614131063222885,0.9245578646659851
2014-04-08,-0.1293205339461565,1.75,4,0.10895001981407404,0.6527794096618891,0.23827055376023054
2014-04-09,-0.7995453476905823,2.0,1,0.05431783199310303,0.09181894361972809,0.8538631796836853
2014-04-12,-0.7881560493260622,2.0,1,0.02021859399974346,0.17140671610832214,0.8083746433258057
2014-04-13,0.8392664305865765,1.0,1,0.8796001672744751,0.08006609231233597,0.040333736687898636
2014-04-14,-0.17198438942432404,1.0,1,0.19998665153980255,0.42804235219955444,0.3719710409641266
2014-04-15,-0.6426854468882084,2.0,1,0.035754527896642685,0.28580543398857117,0.6784399747848511
2014-04-16,-0.2974890726618469,1.75,4,0.05167968710884452,0.5991515666246414,0.3491687597706914
2014-04-17,-0.8830952271819115,1.0,1,0.017456986010074615,0.0819908082485199,0.9005522131919861
2014-04-18,-0.7217767238616943,1.0,1,0.058949172496795654,0.1603248417377472,0.78072589635849
2014-04-21,-0.9583491506054997,1.0,1,0.008701818995177746,0.02424721233546734,0.9670509696006775
2014-04-24,-0.4775569476187229,2.0,1,0.03505515679717064,0.4523327648639679,0.5126121044158936
2014-04-25,-0.8416113704442978,2.0,1,0.042546048760414124,0.0732964277267456,0.8841574192047119
2014-04-27,-0.5015615774318576,2.0,2,0.021152780391275883,0.4561328748241067,0.5227143578231335
2014-04-29,0.12630481645464897,2.0,1,0.1503906100988388,0.8255236148834229,0.024085793644189835
2014-04-30,0.007328708256993975,1.8571428571428572,7,0.4193026154701199,0.1687234706644501,0.41197390721312593
2014-05-01,-0.88952880166471,2.0,1,0.016528258100152016,0.07741467654705048,0.9060570597648621
2014-05-05,0.03503669053316116,1.0,1,0.09145793318748474,0.8521208167076111,0.05642124265432358
2014-05-06,-0.7912773746065795,1.0,2,0.02474698843434453,0.15922866389155388,0.8160243630409241
2014-05-07,-0.8189830351620913,2.0,1,0.016287786886096,0.1484413743019104,0.8352708220481873
2014-05-09,-0.006956432014703751,1.0,1,0.036040257662534714,0.9209629893302917,0.042996689677238464
2014-05-11,-0.07385929953306913,2.0,3,0.20951286454995474,0.5071149865786234,0.28337216408302385
2014-05-12,-0.07174648717045784,2.0,1,0.01741284504532814,0.8934277892112732,0.08915933221578598
2014-05-13,0.08776351436972618,2.0,2,0.18184283189475536,0.7240778505802155,0.09407931752502918
2014-05-14,-0.26003888187309104,2.0,3,0.03903351755191883,0.6618940879901251,0.2990723994250099
2014-05-15,-0.22337868064641953,2.0,2,0.060856640338897705,0.6549080908298492,0.28423532098531723
2014-05-16,-0.7197058089077473,1.0,1,0.04814798757433891,0.18399815261363983,0.7678537964820862
2014-05-19,-0.8704335689544678,2.0,2,0.03348362445831299,0.06259916722774506,0.9039171934127808
2014-05-20,-0.47564785834401846,1.0,2,0.07726183626800776,0.3698284588754177,0.5529096946120262
2014-05-21,0.035340048372745514,1.8,5,0.2971376106142998,0.44106483161449433,0.26179756224155426
2014-05-22,0.38117754831910133,1.3333333333333333,3,0.4876364121834437,0.40590472519397736,0.10645886386434238
2014-05-23,-0.5834021642804146,1.6666666666666667,3,0.08339874198039372,0.24980037535230318,0.6668009062608083
2014-05-24,0.23410499344269434,1.6666666666666667,3,0.4274034748474757,0.37929804747303325,0.19329848140478134
2014-05-26,-0.3353228494524956,2.0,1,0.05478469282388687,0.5551077127456665,0.39010754227638245
2014-05-29,-0.8257916327565908,2.0,1,0.01811804808676243,0.13797225058078766,0.8439096808433533
2014-06-03,0.6256672888994217,2.0,1,0.7834077477455139,0.05885183811187744,0.15774045884609222
2014-06-05,-0.015446405857801437,2.0,1,0.044773709028959274,0.8950061202049255,0.06022011488676071
2014-06-07,0.6588084269315004,1.0,1,0.6753548383712769,0.30809876322746277,0.01654641143977642
2014-06-12,-0.370609313249588,2.0,1,0.15759006142616272,0.31421053409576416,0.5281993746757507
2014-06-13,-0.06680395966395736,2.0,2,0.093096774071455,0.7470024526119232,0.15990073373541236
2014-06-14,0.8275294229388237,2.0,1,0.8953089714050293,0.03691151365637779,0.0677795484662056
2014-06-16,0.210515475521485,1.3333333333333333,3,0.2629267896215121,0.6846618751684824,0.052411314100027084
2014-06-18,-0.9424884896725416,2.0,1,0.018575074151158333,0.0203612819314003,0.9610635638237
2014-06-21,-0.05158086121082306,2.0,1,0.15910595655441284,0.6302071809768677,0.2106868177652359
2014-06-24,0.3728470001369715,1.5,2,0.46143072843551636,0.4499855078756809,0.08858372829854488
2014-06-27,-0.7150069586932659,1.0,1,0.05129669979214668,0.18239964544773102,0.7663036584854126
2014-06-29,0.10837648063898087,1.0,1,0.16583985090255737,0.7766968011856079,0.05746337026357651
2014-07-01,-0.4953363612294197,2.0,3,0.14142796956002712,0.22180770772198835,0.6367643307894468
2014-07-02,0.9111803285777569,2.0,1,0.9227550029754639,0.06567040085792542,0.011574674397706985
2014-07-03,0.08364647161215544,1.5,2,0.12351025268435478,0.8366259634494781,0.039863781072199345
2014-07-04,0.8408641535788774,1.0,1,0.8513955473899841,0.13807313144207,0.010531393811106682
2014-07-05,-0.5446156604836384,1.6666666666666667,3,0.034074545527497925,0.38723526646693546,0.5786902060111364
2014-07-08,-0.2493919525295496,1.5,2,0.06396886520087719,0.6226703226566315,0.3133608177304268
2014-07-10,-0.8965682033449411,1.0,1,0.012685870751738548,0.07806015014648438,0.9092540740966797
2014-07-11,-0.4640089219901711,1.25,4,0.14579252828843892,0.24440603889524937,0.60980145027861
2014-07-13,-0.9016761034727097,1.0,1,0.018418267369270325,0.06148730218410492,0.92009437084198
2014-07-15,0.06405158527195454,1.0,1,0.08424219489097595,0.8955672383308411,0.020190609619021416
2014-07-16,-0.4654546198435128,2.25,4,0.15142396045848727,0.23169744294136763,0.616878580302
2014-07-17,-0.4992313738912344,1.75,4,0.03832449484616518,0.42411964014172554,0.5375558687373996
2014-07-18,-0.6999008022248745,2.0,1,0.03238833323121071,0.23532253503799438,0.7322891354560852
2014-07-20,0.09093211777508259,2.0,2,0.1752784550189972,0.7403751611709595,0.0843463372439146
2014-07-21,-0.3808564906939864,1.5,2,0.04401422385126352,0.5311150699853897,0.42487071454524994
2014-07-22,0.06468324782326818,1.0,2,0.4703471790999174,0.12398891150951385,0.40566393127664924
2014-07-23,-0.1155724748969078,2.25,4,0.27209105528891087,0.3402454173192382,0.38766353018581867
2014-07-25,-0.4626039955765009,1.6666666666666667,3,0.030049617712696392,0.4772967870036761,0.49265361328919727
2014-07-27,-0.22751323878765106,2.0,1,0.05208371579647064,0.6683193445205688,0.2795969545841217
2014-07-28,-0.5170917144666115,1.3333333333333333,3,0.10068173644443353,0.2815448542435964,0.6177734509110451
2014-07-29,-0.20519700460135937,2.0,1,0.023914026096463203,0.7469749450683594,0.22911103069782257
2014-07-30,0.22847017956276736,2.0,3,0.5598153434693813,0.10883944729963939,0.331345163906614
2014-07-31,0.013613328337669373,1.0,1,0.0313594825565815,0.950894296169281,0.017746154218912125
2014-08-01,-0.5009495541453362,2.0,1,0.019296832382678986,0.46045681834220886,0.5202463865280151
2014-08-03,0.12801089913894734,1.6666666666666667,3,0.15072105328241983,0.8265688021977743,0.02271015414347251
2014-08-04,-0.9067015629261732,2.0,1,0.01369708962738514,0.06590427458286285,0.9203986525535583
2014-08-05,-0.7926992820575833,2.0,2,0.05610805284231901,0.09508457779884338,0.8488073348999023
2014-08-06,-0.9025193760171533,2.0,1,0.012687652371823788,0.07210533320903778,0.915207028388977
2014-08-07,-0.30885522440075874,2.0,2,0.1398480460047722,0.41144864819943905,0.44870327040553093
2014-08-10,0.5427159480750561,2.0,1,0.5642239451408386,0.4142680764198303,0.021507997065782547
2014-08-11,-0.21180370333604515,2.0,4,0.09354055812582374,0.6011151820421219,0.3053442614618689
2014-08-13,0.08897645585238934,1.0,2,0.4888781178742647,0.11122020799666643,0.3999016620218754
2014-08-14,-0.37486252188682556,2.0,1,0.03669184446334839,0.5517538189888,0.41155436635017395
2014-08-17,-0.35183268832042813,2.0,2,0.06286521442234516,0.5224368646740913,0.4146979027427733
2014-08-18,-0.7351119164377451,1.5,2,0.0301367100328207,0.20461460202932358,0.7652486264705658
2014-08-19,-0.562867496162653,2.0,1,0.034774865955114365,0.367582768201828,0.5976423621177673
2014-08-20,0.2186497743241489,2.0,2,0.40524105727672577,0.4081677049398422,0.18659128295257688
2014-08-23,-0.0647270642220974,2.0,1,0.054129499942064285,0.8270139694213867,0.11885656416416168
2014-08-24,-0.1273171231150627,2.0,1,0.08418754488229752,0.7043077349662781,0.21150466799736023
2014-08-26,0.45248737651854753,1.5,2,0.5856729820370674,0.28114147670567036,0.13318560551851988
2014-08-27,-0.8900757916271687,2.0,1,0.03137136623263359,0.04718148335814476,0.9214471578598022
2014-08-28,-0.9032445102930069,1.0,1,0.01464061439037323,0.0674743577837944,0.9178851246833801
2014-08-29,-0.024597380310297012,2.0,1,0.03835945203900337,0.8986837267875671,0.06295683234930038
2014-08-30,0.272320706397295,2.0,1,0.31399255990982056,0.6443355679512024,0.04167185351252556
2014-09-02,-0.5147639717906713,2.0,1,0.02773747779428959,0.42976099252700806,0.5425014495849609
2014-09-03,-0.9069572295993567,2.0,1,0.015311339870095253,0.062420133501291275,0.9222685694694519
2014-09-04,0.1886706557124853,1.5,2,0.2177782580256462,0.7531141340732574,0.029107602313160896
2014-09-08,0.04158836416900158,2.0,1,0.07017195969820023,0.9012444019317627,0.028583595529198647
2014-09-09,-0.28995594661682844,1.5,2,0.11797050479799509,0.47410304099321365,0.40792645141482353
2014-09-10,0.02498636767268181,1.0,2,0.07694294303655624,0.8711004853248596,0.051956575363874435
2014-09-12,-0.8686110377311707,2.0,1,0.03594708442687988,0.059494730085134506,0.9045581221580505
2014-09-13,-0.04447797313332558,1.0,1,0.03366626426577568,0.8881894946098328,0.07814423739910126
2014-09-14,-0.22456303983926773,2.0,1,0.07603489607572556,0.623367190361023,0.3005979359149933
2014-09-16,-0.4588929289020598,2.0,2,0.03117140242829919,0.47876426950097084,0.490064331330359
2014-09-17,0.2703557778149843,2.0,1,0.2870214879512787,0.6963128447532654,0.016665710136294365
2014-09-18,0.024563541635870934,2.0,1,0.046676408499479294,0.9312107563018799,0.02211286686360836
2014-09-19,0.02045420929789543,2.0,1,0.07254970073699951,0.8753547668457031,0.05209549143910408
2014-09-21,-0.5914152171462774,2.0,1,0.028183111920952797,0.3522185683250427,0.6195983290672302
2014-09-22,-0.2890267074108124,1.0,1,0.11135518550872803,0.4882628619670868,0.4003818929195404
2014-09-23,0.8412990430369973,1.0,1,0.8536475300788879,0.13400395214557648,0.012348487041890621
2014-09-24,-0.7131229657679796,2.0,1,0.031127510592341423,0.2246219664812088,0.744250476360321
2014-09-26,0.2388230012729764,2.0,1,0.2516130805015564,0.7355968356132507,0.012790079228579998
2014-10-01,0.05321482941508293,2.0,1,0.0745580792427063,0.9040986895561218,0.021343249827623367
2014-10-03,0.4612805489450693,1.0,1,0.48786890506744385,0.48554277420043945,0.026588356122374535
2014-10-06,0.43258675932884216,1.0,1,0.5022430419921875,0.42810067534446716,0.06965628266334534
2014-10-07,0.019976279698312283,2.0,2,0.07258158642798662,0.8748131394386292,0.05260530672967434
2014-10-09,0.010449077934026718,1.0,1,0.030406370759010315,0.9496363401412964,0.019957292824983597
2014-10-13,-0.29066725075244904,2.0,2,0.052534326910972595,0.6042641401290894,0.34320157766342163
2014-10-14,-0.38117505609989166,2.0,1,0.17002271115779877,0.278779536485672,0.5511977672576904
2014-10-15,-0.3791845887899399,2.0,1,0.2420663982629776,0.1366826742887497,0.6212509870529175
2014-10-16,0.899467159062624,2.0,1,0.9293652772903442,0.04073666036128998,0.02989811822772026
2014-10-17,-0.8383143930695951,1.5,2,0.019092848990112543,0.123499920591712,0.8574072420597076
2014-10-18,0.6265080329030752,2.0,1,0.6494386792182922,0.3276306986808777,0.022930646315217018
2014-10-20,0.468721866607666,2.0,2,0.5009836107492447,0.4667546674609184,0.032261744141578674
2014-10-21,-0.1997564323246479,1.5,2,0.1447013020515442,0.5108409970998764,0.3444577343761921
2014-10-24,-0.4832018166780472,1.5,2,0.020895518362522125,0.47500716894865036,0.5040973350405693
2014-10-26,0.14908652938902378,2.0,2,0.3487288746982813,0.45162882655858994,0.1996423453092575
2014-10-30,0.5216566361486912,1.5,2,0.6843343377113342,0.15298795700073242,0.16267770156264305
2014-10-31,-0.8896287530660629,1.0,1,0.027107492089271545,0.05615631118416786,0.9167362451553345
2014-11-02,0.5320640504360199,2.0,1,0.6231796741485596,0.28570470213890076,0.09111562371253967
2014-11-03,-0.03533213585615158,2.0,1,0.040730737149715424,0.8832064270973206,0.076062873005867
2014-11-04,0.8663213839754462,1.0,1,0.8749397397041321,0.11644191294908524,0.008618355728685856
2014-11-05,-0.2638159142807126,1.5,2,0.17517731245607138,0.38582947850227356,0.438993226736784
2014-11-06,0.8897941820323467,2.0,1,0.9297136068344116,0.030367054045200348,0.039919424802064896
2014-11-07,-0.6146478187292814,1.5,2,0.027108879759907722,0.3311344012618065,0.6417566984891891
2014-11-09,-0.7962501868605614,1.0,1,0.03673360496759415,0.13028264045715332,0.8329837918281555
2014-11-10,-0.5418775410701832,1.6666666666666667,3,0.04239661184449991,0.373329259455204,0.584274152914683
2014-11-11,-0.003088969737291336,1.0,1,0.03774750977754593,0.9214159846305847,0.040836479514837265
2014-11-12,0.6626909592499336,1.6666666666666667,3,0.6808113008737564,0.30106832707921666,0.01812034162382285
2014-11-17,0.5011634118855,1.5,2,0.5325107574462891,0.4361419081687927,0.03134734556078911
2014-11-18,0.38944852259010077,1.25,4,0.44050586223602295,0.5084368009120226,0.051057339645922184
2014-11-19,-0.951257998123765,3.0,1,0.012713616713881493,0.02331480197608471,0.9639716148376465
2014-11-20,-0.7116141154741248,1.3333333333333333,3,0.022458232007920742,0.2434694468975067,0.7340723474820455
2014-11-23,-0.7592840604484081,1.0,1,0.03506876900792122,0.17057839035987854,0.7943528294563293
2014-11-24,-0.5205727866850793,1.5,2,0.01971398526802659,0.43999926187098026,0.5402867719531059
2014-11-25,-0.3464673450216651,1.8,5,0.16612964477390052,0.3212733808904886,0.5125969897955656
2014-11-26,-0.15607089176774025,1.3333333333333333,3,0.13840163126587868,0.5671258866786957,0.2944725230336189
2014-11-27,-0.9399001053534448,1.5,2,0.015192414168268442,0.029715065844357014,0.9550925195217133
2014-11-30,-0.9459635997191072,1.0,1,0.013690612278878689,0.026655172929167747,0.9596542119979858
2014-12-03,-0.0012171193957328796,2.0,2,0.14004545658826828,0.7186919748783112,0.14126257598400116
2014-12-04,0.5999309979379177,1.5,2,0.6573922336101532,0.28514651395380497,0.05746123567223549
2014-12-08,0.25180559791624546,2.0,1,0.2620037794113159,0.7277980446815491,0.010198181495070457
2014-12-09,-0.22231819573789835,2.0,2,0.3017769744619727,0.17412792891263962,0.5240951701998711
2014-12-10,-0.33280643820762634,2.0,1,0.048768818378448486,0.5696558952331543,0.38157525658607483
2014-12-11,-0.17683298140764236,1.0,2,0.0380018875002861,0.7471632659435272,0.21483486890792847
2014-12-12,-0.1570237334817648,2.0,2,0.12711857073009014,0.5887391269207001,0.28414230421185493
2014-12-15,-0.12972783980270228,1.6666666666666667,3,0.3333396874368191,0.20359279215335846,0.4630675272395213
2014-12-16,-0.2646131021901965,1.5,2,0.24460565019398928,0.24617557600140572,0.5092187523841858
2014-12-17,-0.48382555320858955,1.5,2,0.17011922225356102,0.1759359985589981,0.6539447754621506
2014-12-18,-0.6965092942118645,2.0,1,0.034254975616931915,0.23498070240020752,0.7307642698287964
2014-12-21,-0.22296776622533798,2.0,1,0.11355728656053543,0.5499175786972046,0.3365250527858734
2014-12-22,-0.6449441500008106,2.0,1,0.034447114914655685,0.2861616015434265,0.6793912649154663
2014-12-23,-0.9203807692974806,1.5,2,0.012698682025074959,0.054221910424530506,0.9330794513225555
2014-12-28,-0.18411315232515335,1.0,1,0.04889362305402756,0.7180996537208557,0.2330067753791809
2014-12-29,0.6472423272207379,1.0,1,0.659544825553894,0.3281526565551758,0.012302498333156109
2014-12-30,0.08311118852968018,2.0,6,0.41362915296728414,0.25585286878049374,0.33051796443760395
2015-01-02,0.8264186754822731,3.0,1,0.8396413326263428,0.14713600277900696,0.013222657144069672
2015-01-06,-0.7187679633498192,2.0,1,0.1235421672463417,0.0341477207839489,0.8423101305961609
2015-01-08,-0.8367100367322564,2.0,2,0.013710378669202328,0.13586920499801636,0.8504204154014587
2015-01-09,-0.7828894713893533,1.5,2,0.0402922173961997,0.13652605563402176,0.823181688785553
2015-01-11,0.9185585267841816,2.0,1,0.945950984954834,0.02665659226477146,0.02739245817065239
2015-01-12,-0.043988171964883804,2.0,1,0.03487854078412056,0.8862547874450684,0.07886671274900436
2015-01-13,-0.5377630727986494,2.3333333333333335,3,0.10938296342889468,0.24347098171710968,0.6471460362275442
2015-01-14,-0.8726607281714678,1.0,1,0.025178400799632072,0.07698240876197815,0.8978391289710999
2015-01-15,0.7981801619753242,2.0,1,0.8096311092376709,0.17891794443130493,0.011450947262346745
2015-01-16,0.18540196120738983,2.0,1,0.42498916387557983,0.33542361855506897,0.23958720266819
2015-01-17,-0.8313704580068588,3.0,1,0.015442147850990295,0.1377452313899994,0.8468126058578491
2015-01-18,-0.7565572261810303,2.0,1,0.10903280973434448,0.025377167388796806,0.8655900359153748
2015-01-20,-0.9678813675418496,2.0,1,0.008302225731313229,0.015514208935201168,0.9761835932731628
2015-01-23,0.347645522095263,1.3333333333333333,3,0.38767029841740924,0.5723049193620682,0.04002477632214626
2015-01-25,-0.021783269941806793,1.0,1,0.11942190676927567,0.7393728494644165,0.14120517671108246
2015-01-26,0.9072911627590656,2.0,1,0.918275773525238,0.07073961198329926,0.010984610766172409
2015-01-28,0.7361882468685508,1.0,1,0.7475765943527222,0.2410351186990738,0.01138834748417139
2015-01-29,-0.21920380741357803,2.3333333333333335,3,0.12797538501520953,0.5248454411824545,0.34717919242878753
2015-01-30,0.08088592626154423,2.0,2,0.3978473488241434,0.28519123792648315,0.3169614225625992
2015-02-02,0.20687373261898756,1.0,1,0.22034695744514465,0.7661797404289246,0.013473224826157093
2015-02-03,0.6718448949977756,2.0,2,0.680713951587677,0.3104170262813568,0.008869056589901447
2015-02-04,-0.9275375716388226,2.0,1,0.02105926349759102,0.030343888327479362,0.9485968351364136
2015-02-06,0.6954682422801852,2.0,2,0.7774669229984283,0.1405343934893608,0.08199868071824312
2015-02-07,0.02882613241672516,2.0,1,0.1740150898694992,0.6807959675788879,0.14518895745277405
2015-02-09,0.06160402297973633,1.0,1,0.13060957193374634,0.8003848791122437,0.06900554895401001
2015-02-10,-0.31776750336090726,1.3333333333333333,6,0.22130054670075575,0.2396314243475596,0.539068050061663
2015-02-11,-0.030949329336484272,2.0,3,0.32570837438106537,0.31763388216495514,0.3566577037175496
2015-02-12,-0.04850490018725395,1.75,4,0.1749513279646635,0.6015924476087093,0.22345622815191746
2015-02-14,-0.563932141289115,2.0,1,0.02210090495646,0.3918660581111908,0.586033046245575
2015-02-16,0.12724409624934196,1.0,1,0.1359737664461136,0.8552964925765991,0.008729670196771622
2015-02-17,-0.5358980800956488,1.5,2,0.03602229990065098,0.39205730333924294,0.5719203799962997
2015-02-18,-0.5706273714701334,1.0,3,0.0769984523455302,0.27537572011351585,0.6476258238156637
2015-02-20,-0.3771711029112339,2.0,2,0.16600711271166801,0.290814695879817,0.5431782156229019
2015-02-21,-0.9136580685153604,1.0,1,0.014488591812551022,0.057364802807569504,0.9281466603279114
2015-02-22,-0.8341506849974394,2.0,1,0.0149527657777071,0.13594375550746918,0.8491034507751465
2015-02-23,-0.9220787268131971,2.0,1,0.024767758324742317,0.0283857062458992,0.9468464851379395
2015-02-24,-0.8998251180164516,1.5,2,0.031180926132947206,0.037812997587025166,0.9310060441493988
2015-02-25,-0.1759282648563385,1.0,2,0.16886737942695618,0.48633700609207153,0.3447956442832947
2015-02-26,0.6282958015799522,1.0,1,0.7489729523658752,0.13034993410110474,0.120677150785923
2015-02-27,0.18861176942785582,1.3333333333333333,3,0.22930705298980078,0.7299976944923401,0.04069528356194496
2015-02-28,0.00924152322113514,3.0,1,0.033142298460006714,0.9429569244384766,0.023900775238871574
2015-03-02,-0.23738697667916617,1.6666666666666667,3,0.09346017986536026,0.5756926536560059,0.3308471565445264
2015-03-04,-0.48122594722857076,1.6666666666666667,3,0.22614040008435646,0.06649328209459782,0.7073663473129272
2015-03-05,-0.15500754863023758,2.0,2,0.02961909770965576,0.7857542932033539,0.18462664633989334
2015-03-08,-0.5612388188019395,1.5,2,0.09681557770818472,0.24513007141649723,0.6580543965101242
2015-03-09,-0.5425956775434315,1.5,4,0.07415089709684253,0.3091025548055768,0.616746574640274
2015-03-10,0.4824139499105513,2.0,2,0.49544476717710495,0.4915243834257126,0.01303081726655364
2015-03-13,-0.415514656342566,2.0,6,0.13137089678396782,0.3217435325495899,0.5468855531265339
2015-03-14,-0.6802781149744987,2.0,1,0.11622989922761917,0.08726213127374649,0.7965080142021179
2015-03-16,-0.5768965737273296,2.0,3,0.07661432462433974,0.26987476212282974,0.6535108983516693
2015-03-17,0.3547585550695658,1.5,2,0.6443528085947037,0.06605297513306141,0.2895942535251379
2015-03-18,-0.3575124464308222,1.0,3,0.060487303572396435,0.5215129392842451,0.41799975000321865
2015-03-19,-0.9435752239078283,1.0,1,0.009567836299538612,0.03728914633393288,0.9531430602073669
2015-03-20,-0.7107665170915425,2.0,4,0.04275464965030551,0.20372412353754044,0.753521166741848
2015-03-23,-0.6481614336371422,1.0,1,0.08761528879404068,0.17660801112651825,0.7357767224311829
2015-03-25,-0.727316852658987,1.0,1,0.036652568727731705,0.19937799870967865,0.7639694213867188
2015-03-26,0.12208505285282929,1.6666666666666667,3,0.3938719841341178,0.3343410845845938,0.27178693128128845
2015-03-29,0.709941990673542,2.0,1,0.7702678442001343,0.16940633952617645,0.060325853526592255
2015-03-30,-0.25446814857423306,2.3333333333333335,3,0.3229393431295951,0.09965315088629723,0.5774074917038282
2015-03-31,-0.6928579546511173,2.0,1,0.051608409732580185,0.20392529666423798,0.7444663643836975
