date,sent_demand_7d,news_demand_7d,nonews_demand_7d,sent_supply_7d,news_supply_7d,nonews_supply_7d,sent_geopolitical_7d,news_geopolitical_7d,nonews_geopolitical_7d,sent_financial_7d,news_financial_7d,nonews_financial_7d
2009-12-04,0.0,0.0,1,-0.4643244612962007,2.0,0,-0.5041345813078806,5.0,0,-0.9210839755833148,1.0,0
2009-12-05,0.0,0.0,1,-0.4643244612962007,2.0,0,-0.5570192578015849,5.0,0,-0.9210839755833148,1.0,0
2009-12-06,0.0,0.0,1,-0.4643244612962007,2.0,0,-0.5570192578015849,5.0,0,-0.9210839755833148,1.0,0
2009-12-07,0.0,0.0,1,-0.4643244612962007,2.0,0,-0.7449068450368941,4.0,0,-0.9210839755833148,1.0,0
2009-12-08,0.0,0.0,1,-0.9210839755833148,1.0,0,-0.8833957370370626,2.0,0,-0.9210839755833148,1.0,0
2009-12-09,0.0,0.0,1,-0.9210839755833148,1.0,0,-0.8833957370370626,2.0,0,-0.9210839755833148,1.0,0
2009-12-10,-0.9394078645855188,1.0,0,-0.9210839755833148,1.0,0,-0.8467375418792168,3.0,0,-0.9210839755833148,1.0,0
2009-12-11,-0.9394078645855188,1.0,0,0.0,0.0,1,-0.8095643250271678,2.0,0,0.0,0.0,1
2009-12-12,-0.81416423805058,2.0,0,0.0,0.0,1,0.06734048482030619,2.0,0,0.0,0.0,1
2009-12-13,-0.81416423805058,2.0,0,0.0,0.0,1,0.06734048482030619,2.0,0,0.0,0.0,1
2009-12-14,-0.81416423805058,2.0,0,0.0,0.0,1,0.06734048482030619,2.0,0,0.0,0.0,1
2009-12-15,-0.81416423805058,2.0,0,0.022640224546194,1.0,0,0.05244039806226879,3.0,0,0.0226402785629034,1.0,0
2009-12-16,-0.81416423805058,2.0,0,0.022640224546194,1.0,0,0.05244039806226879,3.0,0,0.0226402785629034,1.0,0
2009-12-17,-0.6889206115156412,1.0,0,0.022640224546194,1.0,0,0.4653711728751658,2.0,0,0.0226402785629034,1.0,0
2009-12-18,-0.6889206115156412,1.0,0,0.022640224546194,1.0,0,0.3261270423730213,3.0,0,0.0226402785629034,1.0,0
2009-12-19,0.0,0.0,1,0.022640224546194,1.0,0,0.0351395029574631,2.0,0,0.0226402785629034,1.0,0
2009-12-20,0.0,0.0,1,0.022640224546194,1.0,0,0.0351395029574631,2.0,0,0.0226402785629034,1.0,0
2009-12-21,0.5769596081227064,1.0,0,0.022640224546194,1.0,0,0.21574620467921088,3.0,0,0.29979959037154913,2.0,0
2009-12-22,0.5769596081227064,1.0,0,0.0,0.0,1,0.3122991947457193,2.0,0,0.5769589021801949,1.0,0
2009-12-23,0.5769596081227064,1.0,0,0.0,0.0,1,0.3122991947457193,2.0,0,0.5769589021801949,1.0,0
2009-12-24,0.5769596081227064,1.0,0,0.054243036545813,1.0,0,0.22628047534575055,3.0,0,0.3156009768135845,2.0,0
2009-12-25,0.5769596081227064,1.0,0,0.054243036545813,1.0,0,0.3156013223342596,2.0,0,0.3156009768135845,2.0,0
2009-12-26,0.5769596081227064,1.0,0,0.054243036545813,1.0,0,0.3156013223342596,2.0,0,0.3156009768135845,2.0,0
2009-12-27,0.5769596081227064,1.0,0,0.054243036545813,1.0,0,0.3156013223342596,2.0,0,0.3156009768135845,2.0,0
2009-12-28,0.0,0.0,1,0.054243036545813,1.0,0,0.054243036545813,1.0,0,0.0542430514469742,1.0,0
2009-12-29,0.0,0.0,1,0.054243036545813,1.0,0,0.054243036545813,1.0,0,0.0542430514469742,1.0,0
2009-12-30,0.4375129118561744,1.0,0,0.054243036545813,1.0,0,0.054243036545813,1.0,0,0.0542430514469742,1.0,0
2009-12-31,0.4375129118561744,1.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2010-01-01,0.4375129118561744,1.0,0,0.0,0.0,1,-0.1262799389660358,1.0,0,0.0,0.0,1
2010-01-02,0.4375129118561744,1.0,0,0.0,0.0,1,-0.1262799389660358,1.0,0,0.0,0.0,1
2010-01-03,0.41337635181844234,2.0,0,0.0,0.0,1,0.1314799264073371,2.0,0,0.3892397917807102,1.0,0
2010-01-04,0.41337635181844234,2.0,0,0.0,0.0,1,0.1314799264073371,2.0,0,0.3892397917807102,1.0,0
2010-01-05,0.41337635181844234,2.0,0,0.0,0.0,1,0.1314799264073371,2.0,0,0.3892397917807102,1.0,0
2010-01-06,0.3892397917807102,1.0,0,0.0,0.0,1,0.1314799264073371,2.0,0,0.3892397917807102,1.0,0
2010-01-07,0.3892397917807102,1.0,0,0.0,0.0,1,0.1314799264073371,2.0,0,0.3892397917807102,1.0,0
2010-01-08,0.3892397917807102,1.0,0,0.0,0.0,1,0.3892397917807102,1.0,0,0.3892397917807102,1.0,0
2010-01-09,0.3892397917807102,1.0,0,0.0,0.0,1,0.3892397917807102,1.0,0,0.3892397917807102,1.0,0
2010-01-10,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2010-01-11,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2010-01-12,0.0,0.0,1,0.0,0.0,1,-0.3618888482451439,1.0,0,0.0,0.0,1
2010-01-13,0.0,0.0,1,0.0,0.0,1,-0.3618888482451439,1.0,0,0.0,0.0,1
2010-01-14,0.0,0.0,1,0.0,0.0,1,-0.3618888482451439,1.0,0,0.0,0.0,1
2010-01-15,0.0,0.0,1,0.0,0.0,1,-0.31681490875780594,2.0,0,0.0,0.0,1
2010-01-16,0.0,0.0,1,0.0,0.0,1,-0.31681490875780594,2.0,0,0.0,0.0,1
2010-01-17,0.0,0.0,1,0.0,0.0,1,-0.31681490875780594,2.0,0,0.0,0.0,1
2010-01-18,0.546898334287107,1.0,0,0.0,0.0,1,-0.20953903781871008,3.0,0,0.0,0.0,1
2010-01-19,0.546898334287107,1.0,0,0.0,0.0,1,-0.2768394046773514,3.0,0,-0.5637899488210678,1.0,0
2010-01-20,0.546898334287107,1.0,0,0.0,0.0,1,-0.2768394046773514,3.0,0,-0.5637899488210678,1.0,0
2010-01-21,0.546898334287107,1.0,0,0.0,0.0,1,-0.3155898894183338,4.0,0,-0.5637899488210678,1.0,0
2010-01-22,0.546898334287107,1.0,0,0.0,0.0,1,-0.3302061961342892,3.0,0,-0.5637899488210678,1.0,0
2010-01-23,0.546898334287107,1.0,0,0.8245545364916325,1.0,0,-0.04151601297780877,4.0,0,0.13038229383528233,2.0,0
2010-01-24,0.546898334287107,1.0,0,0.8245545364916325,1.0,0,-0.04151601297780877,4.0,0,0.13038229383528233,2.0,0
2010-01-25,-0.7159416060894728,1.0,0,0.8245545364916325,1.0,0,-0.22175459051504737,4.0,0,-0.1517256728063027,3.0,0
2010-01-26,-0.7159416060894728,1.0,0,0.8245545364916325,1.0,0,-0.10774280441304056,3.0,0,0.054306465201079845,2.0,0
2010-01-27,-0.7159416060894728,1.0,0,0.8245545364916325,1.0,0,-0.10774280441304056,3.0,0,0.054306465201079845,2.0,0
2010-01-28,-0.7159416060894728,1.0,0,0.8245545364916325,1.0,0,0.05430646520107971,2.0,0,0.054306465201079845,2.0,0
2010-01-29,-0.7159416060894728,1.0,0,0.8245545364916325,1.0,0,0.05430646520107971,2.0,0,0.022469621772567432,3.0,0
2010-01-30,-0.7159416060894728,1.0,0,0.0,0.0,1,-0.7159416060894728,1.0,0,-0.3785728355869651,2.0,0
2010-01-31,-0.7159416060894728,1.0,0,0.0,0.0,1,-0.7159416060894728,1.0,0,-0.3785728355869651,2.0,0
2010-02-01,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-0.0412040650844574,1.0,0
2010-02-02,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,-0.0412040650844574,1.0,0
2010-02-03,0.8726194091141224,2.0,0,0.0,0.0,1,0.0366097129881382,2.0,0,-0.0022971760481595993,3.0,0
2010-02-04,0.8726194091141224,2.0,0,0.0,0.0,1,-0.31101941876113426,3.0,0,-0.22108096753557524,4.0,0
2010-02-05,0.8726194091141224,2.0,0,0.0,0.0,1,-0.20686064676071217,5.0,0,-0.31101941876113415,3.0,0
2010-02-06,0.8726194091141224,2.0,0,0.0,0.0,1,-0.20686064676071217,5.0,0,-0.31101941876113415,3.0,0
2010-02-07,0.8726194091141224,2.0,0,0.0,0.0,1,-0.20686064676071217,5.0,0,-0.31101941876113415,3.0,0
2010-02-08,0.8726194091141224,2.0,0,0.0,0.0,1,-0.11459745850879707,6.0,0,-0.31101941876113415,3.0,0
2010-02-09,0.8726194091141224,2.0,0,0.0,0.0,1,-0.11459745850879707,6.0,0,-0.31101941876113415,3.0,0
2010-02-10,0.0,0.0,1,0.0,0.0,1,-0.11776959162671127,5.0,0,-0.6586485505104065,1.0,0
2010-02-11,-0.9408701416105032,1.0,0,-0.9408701416105032,1.0,0,-0.18832498940173545,5.0,0,-0.9408701416105032,1.0,0
2010-02-12,-0.9408701416105032,1.0,0,-0.9408701416105032,1.0,0,-0.1708982777781785,4.0,0,-0.9408701416105032,1.0,0
2010-02-13,-0.9408701416105032,1.0,0,-0.9408701416105032,1.0,0,-0.1708982777781785,4.0,0,-0.9408701416105032,1.0,0
2010-02-14,-0.9408701416105032,1.0,0,-0.9408701416105032,1.0,0,-0.1708982777781785,4.0,0,-0.9408701416105032,1.0,0
2010-02-15,-0.9408701416105032,1.0,0,-0.9408701416105032,1.0,0,-0.2819284057865541,3.0,0,-0.9408701416105032,1.0,0
2010-02-16,-0.003322975710034426,2.0,0,-0.9408701416105032,1.0,0,0.022109743207693017,4.0,0,-0.003322975710034426,2.0,0
2010-02-17,-0.003322975710034426,2.0,0,-0.9408701416105032,1.0,0,-0.09908114478457725,5.0,0,-0.003322975710034426,2.0,0
2010-02-18,0.9342241901904343,1.0,0,0.0,0.0,1,0.1815151874907314,4.0,0,0.9342241901904343,1.0,0
2010-02-19,0.9342241901904343,1.0,0,0.0,0.0,1,0.23669090936891726,3.0,0,0.9342241901904343,1.0,0
2010-02-20,0.9342241901904343,1.0,0,0.0,0.0,1,0.23669090936891726,3.0,0,0.9342241901904343,1.0,0
2010-02-21,0.9342241901904343,1.0,0,0.0,0.0,1,0.23669090936891726,3.0,0,0.9342241901904343,1.0,0
2010-02-22,0.9342241901904343,1.0,0,0.0,0.0,1,0.23669090936891726,3.0,0,0.9342241901904343,1.0,0
2010-02-23,0.0,0.0,1,0.0,0.0,1,-0.4608423714525997,2.0,0,0.0,0.0,1
2010-02-24,0.0162758976221084,1.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2010-02-25,0.0162758976221084,1.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2010-02-26,0.0162758976221084,1.0,0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2010-02-27,0.0162758976221084,1.0,0,0.0,0.0,1,0.0337874358519911,1.0,0,0.0337874358519911,1.0,0
2010-02-28,0.0162758976221084,1.0,0,0.0,0.0,1,0.0337874358519911,1.0,0,0.0337874358519911,1.0,0
2010-03-01,0.0162758976221084,1.0,0,0.0,0.0,1,0.0337874358519911,1.0,0,0.0337874358519911,1.0,0
2010-03-02,0.0162758976221084,1.0,0,0.0,0.0,1,0.0337874358519911,1.0,0,0.0337874358519911,1.0,0
2010-03-03,0.0,0.0,1,0.0,0.0,1,0.0337874358519911,1.0,0,0.0337874358519911,1.0,0
2010-03-04,0.0,0.0,1,0.0,0.0,1,0.0337874358519911,1.0,0,0.0337874358519911,1.0,0
2010-03-05,0.0,0.0,1,0.0,0.0,1,0.0337874358519911,1.0,0,0.0337874358519911,1.0,0
2010-03-06,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2010-03-07,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
2010-03-08,-0.4660348799079656,1.0,0,0.0,0.0,1,-0.4660348799079656,1.0,0,0.0,0.0,1
2010-03-09,-0.24121316801756615,2.0,0,0.0,0.0,1,-0.24121317546814683,2.0,0,0.0,0.0,1
2010-03-10,-0.24121316801756615,2.0,0,0.0,0.0,1,-0.24121317546814683,2.0,0,0.0,0.0,1
2010-03-11,-0.24121316801756615,2.0,0,0.0,0.0,1,-0.24121317546814683,2.0,0,0.0,0.0,1
2010-03-12,-0.24121316801756615,2.0,0,0.0,0.0,1,-0.24121317546814683,2.0,0,0.0,0.0,1
2010-03-13,-0.24121316801756615,2.0,0,0.0,0.0,1,-0.24121317546814683,2.0,0,0.0,0.0,1
2010-03-14,-0.24121316801756615,2.0,0,0.0,0.0,1,-0.24121317546814683,2.0,0,0.0,0.0,1
2010-03-15,-0.0163914561271667,1.0,0,0.0,0.0,1,-0.0163914710283279,1.0,0,0.0,0.0,1
2010-03-16,0.0,0.0,1,0.0,0.0,1,-0.7871967181563377,1.0,0,-0.7871967181563377,1.0,0
2010-03-17,0.8950871340930462,1.0,0,0.8950871340930462,1.0,0,-0.24611271824687728,3.0,0,0.053945207968354225,2.0,0
2010-03-18,0.8950871340930462,1.0,0,0.8950871340930462,1.0,0,-0.24611271824687728,3.0,0,0.053945207968354225,2.0,0
2010-03-19,0.8950871340930462,1.0,0,0.8950871340930462,1.0,0,-0.24611271824687728,3.0,0,0.053945207968354225,2.0,0
2010-03-20,0.8950871340930462,1.0,0,0.8950871340930462,1.0,0,-0.15952038951218137,4.0,0,0.04051822796463965,3.0,0
2010-03-21,0.8950871340930462,1.0,0,0.8950871340930462,1.0,0,-0.15952038951218137,4.0,0,0.04051822796463965,3.0,0
2010-03-22,0.8950871340930462,1.0,0,0.8950871340930462,1.0,0,-0.15952038951218137,4.0,0,0.04051822796463965,3.0,0
2010-03-23,0.8950871340930462,1.0,0,0.8950871340930462,1.0,0,-0.15302864151696371,5.0,0,0.45437570102512836,2.0,0
2010-03-24,0.0,0.0,1,0.0,0.0,1,-0.37702860310673725,3.0,0,0.0136642679572105,1.0,0
2010-03-25,0.0,0.0,1,0.0,0.0,1,-0.37702860310673725,3.0,0,0.0136642679572105,1.0,0
2010-03-26,0.0,0.0,1,0.0,0.0,1,-0.16155000962316998,5.0,0,0.0136642679572105,1.0,0
2010-03-27,0.0,0.0,1,0.0,0.0,1,-0.24915714841336017,4.0,0,0.0,0.0,1
2010-03-28,0.0,0.0,1,0.0,0.0,1,-0.24915714841336017,4.0,0,0.0,0.0,1
2010-03-29,0.0,0.0,1,0.0,0.0,1,-0.24915714841336017,4.0,0,0.0,0.0,1
2010-03-30,0.0,0.0,1,0.0,0.0,1,0.2694071773439646,2.0,0,0.0,0.0,1
2010-03-31,0.0,0.0,1,0.0,0.0,1,0.27402028162032355,3.0,0,0.0,0.0,1
2010-04-01,0.0,0.0,1,0.0,0.0,1,0.1936026349042852,5.0,0,-0.253763735294342,1.0,0
2010-04-02,0.0,0.0,1,0.0,0.0,1,0.1557003636844455,3.0,0,-0.253763735294342,1.0,0
2010-04-03,0.0,0.0,1,0.0,0.0,1,0.1557003636844455,3.0,0,-0.253763735294342,1.0,0
2010-04-04,0.0,0.0,1,0.0,0.0,1,0.1145627203707893,4.0,0,-0.253763735294342,1.0,0
2010-04-05,0.0,0.0,1,0.0,0.0,1,-0.1441213984508068,5.0,0,-0.253763735294342,1.0,0
2010-04-06,0.0,0.0,1,0.1021971590816974,1.0,0,-0.1441213984508068,5.0,0,-0.253763735294342,1.0,0
2010-04-07,0.0,0.0,1,0.1021971590816974,1.0,0,-0.28503965989997,4.0,0,-0.253763735294342,1.0,0
2010-04-08,0.0,0.0,1,0.1021971590816974,1.0,0,-0.2768127191811801,3.0,0,0.0,0.0,1
2010-04-09,0.0,0.0,1,0.1021971590816974,1.0,0,-0.2768127191811801,3.0,0,0.0,0.0,1
2010-04-10,0.8873832114040852,1.0,0,0.1021971590816974,1.0,0,0.014236263465136206,4.0,0,0.8873832114040852,1.0,0
2010-04-11,0.8873832114040852,1.0,0,0.1021971590816974,1.0,0,0.00821920670568936,3.0,0,0.8873832114040852,1.0,0
2010-04-12,0.8873832114040852,1.0,0,0.12179368734359736,2.0,0,0.3241185064737994,3.0,0,0.8873832114040852,1.0,0
2010-04-13,0.7722378186881542,2.0,0,0.1413902156054973,1.0,0,0.24457222875207654,5.0,0,0.8873832114040852,1.0,0
2010-04-14,0.5986577837417523,3.0,0,0.1964439647272229,2.0,0,0.2459573257714509,6.0,0,0.5694404626265168,2.0,0
2010-04-15,0.5986577837417523,3.0,0,0.1964439647272229,2.0,0,0.2930846163071691,5.0,0,0.5694404626265168,2.0,0
2010-04-16,0.5986577837417523,3.0,0,0.1964439647272229,2.0,0,0.2930846163071691,5.0,0,0.5694404626265168,2.0,0
2010-04-17,0.4542950699105859,2.0,0,0.1964439647272229,2.0,0,0.0949850846081971,4.0,0,0.2514977138489485,1.0,0
2010-04-18,0.4542950699105859,2.0,0,0.1964439647272229,2.0,0,-0.11594583513215193,5.0,0,0.2514977138489485,1.0,0
2010-04-19,0.4542950699105859,2.0,0,0.2514977138489485,1.0,0,-0.16376916163911429,4.0,0,0.2514977138489485,1.0,0
2010-04-20,0.2514977138489485,1.0,0,0.2514977138489485,1.0,0,-0.16787696940203511,3.0,0,0.2514977138489485,1.0,0
2010-04-21,0.0,0.0,1,0.0,0.0,1,-0.3775643110275269,2.0,0,0.0,0.0,1
2010-04-22,0.0,0.0,1,0.0,0.0,1,-0.3775643110275269,2.0,0,0.0,0.0,1
2010-04-23,0.0,0.0,1,0.0,0.0,1,-0.25550700475772226,3.0,0,0.0,0.0,1
2010-04-24,0.0,0.0,1,0.0,0.0,1,-0.25550700475772226,3.0,0,0.0,0.0,1
2010-04-25,0.0,0.0,1,0.0,0.0,1,-0.008891209959983881,2.0,0,0.0,0.0,1
2010-04-26,0.0,0.0,1,0.0,0.0,1,-0.008891209959983881,2.0,0,0.0,0.0,1
2010-04-27,0.0,0.0,1,0.0,0.0,1,-0.0113923922181129,1.0,0,0.0,0.0,1
2010-04-28,0.0,0.0,1,0.0,0.0,1,0.07151497574523082,2.0,0,0.0,0.0,1
2010-04-29,0.0,0.0,1,0.0,0.0,1,0.07151497574523082,2.0,0,0.0,0.0,1
2010-04-30,0.0,0.0,1,0.0,0.0,1,0.1544223437085747,1.0,0,0.0,0.0,1
2010-05-01,0.0,0.0,1,0.0,0.0,1,0.1544223437085747,1.0,0,0.0,0.0,1
2010-05-02,0.0,0.0,1,0.0,0.0,1,0.1544223437085747,1.0,0,0.0,0.0,1
2010-05-03,-0.871063968166709,1.0,0,0.0,0.0,1,-0.2091078651137651,3.0,0,-0.5726380739361048,2.0,0
2010-05-04,-0.871063968166709,1.0,0,0.0,0.0,1,-0.2091078651137651,3.0,0,-0.5726380739361048,2.0,0
2010-05-05,-0.8924114154651761,2.0,0,-0.9137588627636432,1.0,0,-0.5002682227641344,5.0,0,-0.743198468349874,3.0,0
2010-05-06,-0.8924114154651761,2.0,0,-0.7939303163439035,2.0,0,-0.42409643717110157,7.0,0,-0.720166235541304,4.0,0
2010-05-07,-0.8924114154651761,2.0,0,-0.7939303163439035,2.0,0,-0.39236446206147474,10.0,0,-0.635007550008595,6.0,0
2010-05-08,-0.8924114154651761,2.0,0,-0.7939303163439035,2.0,0,-0.39236446206147474,10.0,0,-0.635007550008595,6.0,0
2010-05-09,-0.8924114154651761,2.0,0,-0.7939303163439035,2.0,0,-0.39236446206147474,10.0,0,-0.635007550008595,6.0,0
2010-05-10,-0.9137588627636432,1.0,0,-0.7939303163439035,2.0,0,-0.33227325810326475,8.0,0,-0.6557973753660917,4.0,0
2010-05-11,0.001543899066746235,2.0,0,-0.41769014381700087,5.0,0,-0.1309847579492877,10.0,0,-0.37362784589640796,6.0,0
2010-05-12,0.9168466608971356,1.0,0,-0.16965578434367973,4.0,0,-0.04128963678764803,8.0,0,-0.19358417360732957,5.0,0
2010-05-13,0.9168466608971356,1.0,0,-0.04653827551131445,5.0,0,0.03553143961148126,6.0,0,0.04667462455108756,4.0,0
2010-05-14,0.9168466608971356,1.0,0,-0.04653827551131445,5.0,0,0.011728496290743315,5.0,0,-0.13417944824323064,3.0,0
2010-05-15,0.9168466608971356,1.0,0,-0.04653827551131445,5.0,0,0.011728496290743315,5.0,0,-0.13417944824323064,3.0,0
2010-05-16,0.9168466608971356,1.0,0,-0.04653827551131445,5.0,0,0.011728496290743315,5.0,0,-0.13417944824323064,3.0,0
2010-05-17,0.8193795983679593,2.0,0,-0.04653827551131445,5.0,0,0.011728496290743315,5.0,0,-0.13417944824323064,3.0,0
2010-05-18,0.7219125358387828,1.0,0,-0.4278667522594332,2.0,0,-0.05396551607797543,4.0,0,-0.23272046679630876,2.0,0
2010-05-19,0.7219125358387828,1.0,0,-0.4278667522594332,2.0,0,-0.04638933064416055,3.0,0,-0.23272046679630876,2.0,0
2010-05-20,0.7219125358387828,1.0,0,0.0,0.0,1,-0.04638933064416055,3.0,0,-0.23272046679630876,2.0,0
2010-05-21,0.7219125358387828,1.0,0,0.0,0.0,1,0.275798705406487,1.0,0,0.275798705406487,1.0,0
2010-05-22,0.7219125358387828,1.0,0,0.0,0.0,1,0.05435624578967689,2.0,0,0.054356245789676946,2.0,0
2010-05-23,0.7219125358387828,1.0,0,0.0,0.0,1,0.05435624578967689,2.0,0,0.054356245789676946,2.0,0
2010-05-24,0.0,0.0,1,0.0,0.0,1,0.05435624578967689,2.0,0,0.054356245789676946,2.0,0
2010-05-25,0.1819313466548919,2.0,0,0.1819313466548919,2.0,0,-0.13228278094902635,5.0,0,-0.032200919464230496,3.0,0
2010-05-26,0.19267841242253775,3.0,0,0.19267841242253775,3.0,0,-0.020380027902623037,6.0,0,0.04634121308724087,4.0,0
2010-05-27,0.19267841242253775,3.0,0,0.19267841242253775,3.0,0,-0.19688230310566723,7.0,0,0.04634121308724087,4.0,0
2010-05-28,0.12347807238499321,4.0,0,0.19267841242253775,3.0,0,-0.14553659548982978,9.0,0,0.03102525789290668,5.0,0
2010-05-29,0.12347807238499321,4.0,0,0.19267841242253775,3.0,0,-0.14014919090550396,8.0,0,0.09706241513291995,4.0,0
2010-05-30,0.12347807238499321,4.0,0,0.19267841242253775,3.0,0,-0.14014919090550396,8.0,0,0.09706241513291995,4.0,0
2010-05-31,0.12347807238499321,4.0,0,0.19267841242253775,3.0,0,-0.14014919090550396,8.0,0,0.09706241513291995,4.0,0
2010-06-01,0.09425143525004387,2.0,0,0.2034254781901836,1.0,0,-0.11018643819261346,5.0,0,0.07029152785738307,3.0,0
2010-06-02,-0.0149226076900959,1.0,0,0.0,0.0,1,-0.21472374365354582,4.0,0,0.0037245526909828047,2.0,0
2010-06-03,-0.0149226076900959,1.0,0,0.0,0.0,1,-0.08626539927596849,5.0,0,-0.28754243068397045,3.0,0
2010-06-04,0.0,0.0,1,0.0,0.0,1,-0.27340661951651174,5.0,0,-0.4497607033699751,4.0,0
2010-06-05,0.0,0.0,1,0.0,0.0,1,-0.19650512351654473,6.0,0,-0.4497607033699751,4.0,0
2010-06-06,0.0,0.0,1,0.0,0.0,1,-0.19650512351654473,6.0,0,-0.4497607033699751,4.0,0
2010-06-07,0.6366717331111431,1.0,0,0.0,0.0,1,-0.19650512351654473,6.0,0,-0.4497607033699751,4.0,0
2010-06-08,0.6366717331111431,1.0,0,0.0,0.0,1,-0.2694640522822738,5.0,0,-0.6858269115909934,3.0,0
2010-06-09,0.6366717331111431,1.0,0,0.0,0.0,1,-0.22385530942119658,6.0,0,-0.6858269115909934,3.0,0
2010-06-10,0.6366717331111431,1.0,0,0.8968693632632494,1.0,0,-0.01921403827145697,6.0,0,-0.012013218365609646,4.0,0
2010-06-11,0.6366717331111431,1.0,0,0.8968693632632494,1.0,0,0.141573757554094,4.0,0,0.4775509890168905,2.0,0
2010-06-12,-0.16373114706948405,2.0,0,0.8968693632632494,1.0,0,-0.19120403658598661,4.0,0,-0.24329151911661034,3.0,0
2010-06-13,-0.16373114706948405,2.0,0,0.8968693632632494,1.0,0,-0.19120403658598661,4.0,0,-0.24329151911661034,3.0,0
2010-06-14,-0.9641340272501112,1.0,0,0.8968693632632494,1.0,0,-0.28502354421652853,5.0,0,-0.3510217017804583,4.0,0
2010-06-15,-0.9641340272501112,1.0,0,0.8968693632632494,1.0,0,-0.28502354421652853,5.0,0,-0.3510217017804583,4.0,0
2010-06-16,-0.9641340272501112,1.0,0,0.8968693632632494,1.0,0,-0.3195733979810029,7.0,0,-0.2376757657621056,6.0,0
2010-06-17,-0.9641340272501112,1.0,0,0.0,0.0,1,-0.6442475074436516,6.0,0,-0.5623498752247542,5.0,0
2010-06-18,-0.9641340272501112,1.0,0,0.0,0.0,1,-0.6442475074436516,6.0,0,-0.5623498752247542,5.0,0
2010-06-19,0.0,0.0,1,0.0,0.0,1,-0.212277922546491,6.0,0,-0.42842182454963523,4.0,0
2010-06-20,0.0,0.0,1,0.0,0.0,1,-0.212277922546491,6.0,0,-0.42842182454963523,4.0,0
2010-06-21,0.0,0.0,1,0.0,0.0,1,-0.0922625048551708,6.0,0,-0.35939170327037573,3.0,0
2010-06-22,0.0,0.0,1,0.0,0.0,1,-0.0922625048551708,6.0,0,-0.35939170327037573,3.0,0
2010-06-23,0.6209872886538506,1.0,0,0.0,0.0,1,-0.04794050784160691,3.0,0,-0.821145448833704,1.0,0
2010-06-24,-0.06015271693468094,2.0,0,-0.7412927225232124,1.0,0,-0.02132293240477638,3.0,0,-0.7412927225232124,1.0,0
2010-06-25,-0.06015271693468094,2.0,0,-0.38011351414024824,2.0,0,-0.020725775742903307,4.0,0,-0.38011351414024824,2.0,0
2010-06-26,-0.06015271693468094,2.0,0,-0.38011351414024824,2.0,0,-0.27697362308390433,5.0,0,-0.38011351414024824,2.0,0
2010-06-27,-0.06015271693468094,2.0,0,-0.38011351414024824,2.0,0,-0.27697362308390433,5.0,0,-0.38011351414024824,2.0,0
2010-06-28,-0.06015271693468094,2.0,0,-0.38011351414024824,2.0,0,-0.34049136533091456,4.0,0,-0.38011351414024824,2.0,0
2010-06-29,-0.06015271693468094,2.0,0,-0.23678806951890388,3.0,0,-0.25834566424600774,5.0,0,-0.2988593690097332,3.0,0
2010-06-30,-0.7412927225232124,1.0,0,-0.23678806951890388,3.0,0,-0.2835172853432595,7.0,0,-0.32019546919036657,5.0,0
2010-07-01,0.0,0.0,1,0.01546425698325038,2.0,0,-0.16907342604827127,6.0,0,-0.17982971807941794,4.0,0
2010-07-02,0.0,0.0,1,0.0498628197237849,1.0,0,-0.21911979947860036,5.0,0,-0.2602774242404849,3.0,0
2010-07-03,0.0,0.0,1,0.0498628197237849,1.0,0,-0.19805616536177684,3.0,0,-0.2602774242404849,3.0,0
2010-07-04,0.0,0.0,1,0.0498628197237849,1.0,0,-0.19805616536177684,3.0,0,-0.2602774242404849,3.0,0
2010-07-05,0.0,0.0,1,0.0498628197237849,1.0,0,-0.19805616536177684,3.0,0,-0.2602774242404849,3.0,0
2010-07-06,0.0,0.0,1,0.0,0.0,1,-0.24169484176672987,3.0,0,-0.2416948417667299,3.0,0
2010-07-07,0.9195760693401098,1.0,0,0.9195760693401098,1.0,0,0.1323807067237795,3.0,0,0.4101950777694583,2.0,0
2010-07-08,0.9195760693401098,1.0,0,0.9195760693401098,1.0,0,0.1323807067237795,3.0,0,0.4101950777694583,2.0,0
2010-07-09,0.9195760693401098,1.0,0,0.9195760693401098,1.0,0,0.0591709089154999,4.0,0,0.4101950777694583,2.0,0
2010-07-10,0.9195760693401098,1.0,0,0.9195760693401098,1.0,0,0.0591709089154999,4.0,0,0.4101950777694583,2.0,0
2010-07-11,0.9195760693401098,1.0,0,0.9195760693401098,1.0,0,0.0591709089154999,4.0,0,0.4101950777694583,2.0,0
2010-07-12,0.9195760693401098,1.0,0,0.9195760693401098,1.0,0,0.0591709089154999,4.0,0,0.4101950777694583,2.0,0
